801,637,59,80
801,632,59,80
847,630,62,88
866,630,62,88
889,630,62,88
912,630,62,88
935,630,62,88
958,630,62,88
981,630,62,88
1003,629,62,88
1025,628,62,88
1047,627,62,88
1069,626,62,88
1091,625,62,88
1113,624,62,88
1134,622,62,88
1155,620,62,88
1176,618,62,88
1197,616,62,88
1218,614,62,88
1239,612,41,88
1259,609,21,88
1279,606,1,88
1299,603,-19,88
1319,600,-39,88
1339,597,-59,88
1359,594,-79,88
1378,590,-98,88
1397,586,-117,88
1416,582,-136,88
1435,578,-155,88
1454,574,-174,88
1473,570,-193,88
1491,565,-211,88
1509,560,-229,88
1527,555,-247,88
1545,550,-265,88
1563,545,-283,88
1581,540,-301,88
1598,534,-318,88
1615,528,-335,88
1632,522,-352,88
1649,516,-369,88
1666,510,-386,88
1683,504,-403,88
1699,497,-419,88
1715,490,-435,88
1731,483,-451,88
1747,476,-467,88
1763,469,-483,88
1779,462,-499,88
1794,454,-514,88
1809,446,-529,88
1824,438,-544,88
1839,430,-559,88
1854,422,-574,88
1869,414,-589,88
1883,405,-603,88
1897,396,-617,88
1911,387,-631,88
1925,378,-645,88
1939,369,-659,88
1953,360,-673,88
1966,350,-686,88
1979,340,-699,88
1992,330,-712,88
2005,320,-725,88
2018,310,-738,88
2031,300,-751,88
2043,289,-763,88
2055,278,-775,88
2067,267,-787,88
2079,256,-799,88
2091,245,-811,88
2103,234,-823,88
2114,222,-834,88
2125,210,-845,88
2136,198,-856,88
2147,186,-867,88
2158,174,-878,88
2169,162,-889,88
2179,149,-899,88
2189,136,-909,88
2199,123,-919,88
2209,110,-929,88
2219,97,-939,88
2229,84,-949,88
2238,70,-958,88
2247,56,-967,88
2256,42,-976,88
2265,28,-985,88
2274,14,-994,88
2283,0,-1003,88
2291,0,-1011,88
2299,0,-1019,88
2307,0,-1027,88
2315,0,-1035,88
2323,0,-1043,88
2331,0,-1051,88
2338,0,-1058,88
2345,0,-1065,88
2352,0,-1072,88
2359,0,-1079,88
2366,0,-1086,88
2373,0,-1093,88
2379,0,-1099,88
2385,0,-1105,88
2391,0,-1111,88
2397,0,-1117,88
2403,0,-1123,88
2409,0,-1129,88
2414,0,-1134,88
2419,0,-1139,88
2424,0,-1144,88
2429,0,-1149,88
2434,0,-1154,88
2439,0,-1159,88
2443,0,-1163,88
2447,0,-1167,88
2451,0,-1171,88
2455,0,-1175,88
2459,0,-1179,88
2463,0,-1183,88
2466,0,-1186,88
2469,0,-1189,88
2472,0,-1192,88
2475,0,-1195,88
2478,0,-1198,88
2481,0,-1201,88
2483,0,-1203,88
2485,0,-1205,88
2487,0,-1207,88
2489,0,-1209,88
2491,0,-1211,88
2493,0,-1213,88
2494,0,-1214,88
2495,0,-1215,88
2496,0,-1216,88
2497,0,-1217,88
2498,0,-1218,88
2499,0,-1219,88
2499,0,-1219,88
2499,0,-1219,88
2499,0,-1219,88
2499,0,-1219,88
2499,0,-1219,88
2499,0,-1219,88
2498,0,-1218,88
2497,0,-1217,88
2496,0,-1216,88
2495,0,-1215,88
2494,0,-1214,88
2493,0,-1213,88
2491,0,-1211,88
2489,0,-1209,88
2487,0,-1207,88
2485,0,-1205,88
2483,0,-1203,88
2481,0,-1201,88
2478,0,-1198,88
2475,0,-1195,88
2472,0,-1192,88
2469,0,-1189,88
2466,0,-1186,88
2463,0,-1183,88
2459,0,-1179,88
2455,0,-1175,88
2451,0,-1171,88
2447,0,-1167,88
2443,0,-1163,88
2439,0,-1159,88
2434,0,-1154,88
2429,0,-1149,88
2424,0,-1144,88
2419,0,-1139,88
2414,0,-1134,88
2409,0,-1129,88
2403,0,-1123,88
2397,0,-1117,88
2391,0,-1111,88
2385,0,-1105,88
2379,0,-1099,88
2373,0,-1093,88
2366,0,-1086,88
2359,0,-1079,88
2352,0,-1072,88
2345,0,-1065,88
2338,0,-1058,88
2331,0,-1051,88
2323,0,-1043,88
2315,0,-1035,88
2307,0,-1027,88
2299,0,-1019,88
2291,0,-1011,88
2283,0,-1003,88
2274,0,-994,88
2265,0,-985,88
2256,0,-976,88
2247,0,-967,88
2238,0,-958,88
2229,0,-949,88
2219,0,-939,88
2209,0,-929,88
2199,0,-919,88
2189,0,-909,88
2179,0,-899,88
2169,0,-889,88
2158,0,-878,88
2147,0,-867,88
2136,0,-856,88
2125,0,-845,88
2114,0,-834,88
2103,0,-823,88
2091,0,-811,88
2079,0,-799,88
2067,0,-787,88
2055,0,-775,88
2043,0,-763,88
2031,0,-751,88
2018,0,-738,88
2005,0,-725,88
